    Date, Time,Ozone,TempNear,RHNear
20110202,7:00,1,21.88,53.42
20110202,8:00,6,22.23,52.83
20110202,9:00,10,23.23,50.68
20110202,10:00,10,25.08,47.43
20110202,11:00,15,26.98,44.68
20110202,12:00,16,29.93,41.85
20110202,13:00,15,31.93,39.46
20110202,14:00,17,33.03,38.38
20110202,15:00,7,34.24,37.46
20110202,16:00,11,34.96,37.24
20110202,17:00,13,34.86,37.62
20110202,18:00,13,34.33,38.86
20110202,19:00,13,33.49,41.75
20110202,20:00,13,32.93,42.32
20110202,21:00,14,31.65,44.52
20110202,22:00,15,31.37,46.35
20110202,23:00,16,31.43,47.33
20110203,0:00,16,31.55,46.45
20110203,1:00,17,31.07,48.32
20110203,2:00,17,30.7,49.51
20110203,3:00,18,30.44,50.17
20110203,4:00,17,30.13,50.83
20110203,5:00,13,29.52,51.58
20110203,6:00,8,28.9,53.09
20110203,7:00,5,28.77,53.52
20110203,8:00,4,28.89,53.78
20110203,9:00,7,29.15,53.73
20110203,10:00,7,29.43,54.3
20110203,11:00,8,30.23,53.19
20110203,12:00,9,31.08,52.58
20110203,13:00,8,32.18,51.45
20110203,14:00,8,32.96,50.17
20110203,15:00,7,32.9,50.61
20110203,16:00,5,33.27,50.49
20110203,17:00,4,33.27,51.49
20110203,18:00,6,33.21,51.84
20110203,19:00,8,32.86,52.13
20110203,20:00,6,32.83,53.13
20110203,21:00,7,32.86,54.67
20110203,22:00,8,32.05,61.73
20110203,23:00,7,30.46,75.14
20110204,0:00,5,29.98,80.69
20110204,1:00,6,29.77,81.74
20110204,2:00,7,29.2,82.12
20110204,3:00,9,28.7,81.62
20110204,4:00,8,28.43,81.86
20110204,5:00,7,28.32,81.01
20110204,6:00,5,28.37,79.28
20110204,7:00,4,28.23,78.17
20110204,8:00,4,27.73,77.33
20110204,9:00,3,27.56,76.68
20110204,10:00,4,27.8,75.73
20110204,11:00,9,28.39,73.58
20110204,12:00,11,29.69,71.08
20110204,13:00,15,30.03,68.47
20110204,14:00,17,30.06,66.67
20110204,15:00,17,30.21,65.46
20110204,16:00,16,30.29,63.74
20110204,17:00,18,30.85,63.23
20110204,18:00,13,30.99,65.05
20110204,19:00,5,30.68,69.08
20110204,20:00,15,30.26,69.8
20110204,21:00,2,29.43,69.32
20110204,22:00,0,28.78,69.67
20110204,23:00,1,27.95,69.62
20110205,0:00,0,27.38,70.65
20110205,1:00,2,26.97,73.5
20110205,2:00,13,26.44,74.3
20110205,3:00,15,26.67,75.07
20110205,4:00,19,28.47,74.33
20110205,5:00,18,28.36,70.82
20110205,6:00,6,28.07,70.6
20110205,7:00,4,27.82,71.19
20110205,8:00,9,31.75,62.02
20110205,9:00,8,37.8,46.19
20110205,10:00,15,43.74,33.48
20110205,11:00,16,47.79,30.38
20110205,12:00,20,51.52,28.64
20110205,13:00,24,53.97,27.4
20110205,14:00,25,55.72,25.88
20110205,15:00,27,56.94,25.06
20110205,16:00,27,57.12,24.37
20110205,17:00,24,56.52,24.37
20110205,18:00,10,53.82,27.59
20110205,19:00,14,49.98,38.04
20110205,20:00,16,46.78,45.41
20110205,21:00,10,45.12,53.33
20110205,22:00,   NA,44.27,58.07
20110205,23:00,12,43.99,61.6
20110206,0:00,16,44.19,63.8
20110206,1:00,17,43.98,64.97
20110206,2:00,14,42.61,68.4
20110206,3:00,18,42.02,68.78
20110206,4:00,16,41.74,69.73
20110206,5:00,16,40.67,74.53
20110206,6:00,1,39.02,75.81
20110206,7:00,1,39.58,78.76
20110206,8:00,4,45.89,75.34
20110206,9:00,20,55.42,66.09
20110206,10:00,33,61.97,59.77
20110206,11:00,34,64.86,57.65
20110206,12:00,34,67.57,55.12
20110206,13:00,35,69.33,52.08
20110206,14:00,35,70.2,49.58
20110206,15:00,36,70.67,46.67
20110206,16:00,36,70.11,47.9
20110206,17:00,33,68.32,52.59
20110206,18:00,29,65.42,60.67
20110206,19:00,25,62.67,69.28
20110206,20:00,26,61.61,71.67
20110206,21:00,30,61.8,56.92
20110206,22:00,28,59.17,42.71
20110206,23:00,32,56.36,39.85
20110207,0:00,31,53.06,44.98
20110207,1:00,27,49.88,54.72
20110207,2:00,24,48.88,62.99
20110207,3:00,26,47.7,64.28
20110207,4:00,29,45.4,62.9
20110207,5:00,23,44.18,64.54
20110207,6:00,17,43.57,65.47
20110207,7:00,12,43.12,66.93
20110207,8:00,15,44.23,63.55
20110207,9:00,19,46.33,55.13
20110207,10:00,   NA,48.88,45.8
20110207,11:00,25,51.15,40.69
20110207,12:00,29,52.73,35.03
20110207,13:00,30,53.77,29.77
20110207,14:00,32,54.66,24.9
20110207,15:00,30,54.89,24.62
20110207,16:00,27,54.7,25.28
20110207,17:00,27,53.55,27.61
20110207,18:00,15,51.62,30.68
20110207,19:00,8,49.88,33.77
20110207,20:00,3,48.42,35.95
20110207,21:00,2,47.09,38.2
20110207,22:00,0,45.2,40.91
20110207,23:00,0,43.78,43.31
20110208,0:00,0,41.48,43.92
20110208,1:00,0,40.54,44.69
20110208,2:00,0,41.08,55.01
20110208,3:00,0,40.21,57.28
20110208,4:00,0,39.42,58.88
20110208,5:00,0,38.75,65.36
20110208,6:00,0,39.06,76.55
20110208,7:00,1,43.45,73.51
20110208,8:00,12,46.17,68.98
20110208,9:00,25,48.44,62.96
20110208,10:00,27,50.95,58.21
20110208,11:00,33,52.12,55.33
20110208,12:00,36,52.78,55.23
20110208,13:00,38,52.32,53.1
20110208,14:00,38,52.17,54.14
20110208,15:00,36,51.58,56.61
20110208,16:00,36,49.91,59.38
20110208,17:00,35,48.68,62.54
20110208,18:00,35,47.94,67.13
20110208,19:00,33,48.21,69.84
20110208,20:00,35,48.48,69.34
20110208,21:00,34,48.83,68.38
20110208,22:00,34,49.3,68.47
20110208,23:00,33,49.33,67.81
20110209,0:00,32,49.49,69.02
20110209,1:00,34,49.53,69.8
20110209,2:00,35,49.69,65.71
20110209,3:00,34,49.82,67.73
20110209,4:00,31,48.81,73.72
20110209,5:00,28,46.21,81.58
20110209,6:00,20,45.16,82.12
20110209,7:00,12,45.6,81.94
20110209,8:00,3,46.23,83.08
20110209,9:00,   NA,45.91,85.72
20110209,10:00,   NA,45.56,86.47
20110209,11:00,   NA,38.84,84.53
20110209,12:00,14,33.44,84.02
20110209,13:00,14,32.98,80.64
20110209,14:00,14,32.92,78.71
20110209,15:00,13,30.73,76.72
20110209,16:00,13,28.84,74.33
20110209,17:00,16,28.49,70
20110209,18:00,18,28.99,68.56
20110209,19:00,22,28.88,67.31
20110209,20:00,22,29.62,65.45
20110209,21:00,20,29.49,64.82
20110209,22:00,21,28.64,64.93
20110209,23:00,23,28.07,64.32
20110210,0:00,23,27.82,63.77
20110210,1:00,26,27.49,63.66
20110210,2:00,27,27.06,63.79
20110210,3:00,26,26.77,64.33
20110210,4:00,26,26.02,63.77
20110210,5:00,24,25.63,64.07
20110210,6:00,22,25.31,64.08
20110210,7:00,16,25.23,63.87
20110210,8:00,   NA,25.7,63.1
20110210,9:00,   NA,         NA,62.86
20110210,10:00,   NA,         NA,61.52
20110210,11:00,   NA,30.27,58.88
20110210,12:00,   NA,32.7,55.49
20110210,13:00,   NA,34.86,52.58
20110210,14:00,   NA,37.37,49.97
20110210,15:00,   NA,39.11,47.43
20110210,16:00,   NA,39.71,46.52
20110210,17:00,   NA,39.39,48.78
20110210,18:00,   NA,37.81,51.9
20110210,19:00,18,36.62,55.89
20110210,20:00,17,35.24,59.42
20110210,21:00,12,34.48,61.01
20110210,22:00,8,32.97,65.03
20110210,23:00,11,31.6,66.91
20110211,0:00,6,30.82,69.31
20110211,1:00,9,30.37,71.55
20110211,2:00,1,30.07,73.94
20110211,3:00,0,29.67,74.28
20110211,4:00,0,29.36,75.48
20110211,5:00,0,28.9,76.47
20110211,6:00,0,28.43,77.14
20110211,7:00,1,28.85,77.73
20110211,8:00,3,31.57,70.72
20110211,9:00,10,34.97,58.76
20110211,10:00,20,38.02,53.01
20110211,11:00,23,41.87,44.61
20110211,12:00,29,45.12,35.54
20110211,13:00,28,47.95,31.43
20110211,14:00,31,50.51,29.66
20110211,15:00,34,51.99,26.45
20110211,16:00,33,52.69,24.75
20110211,17:00,31,52.84,25.11
20110211,18:00,11,51.21,27.27
20110211,19:00,1,49.33,32.11
20110211,20:00,1,46.98,34.92
20110211,21:00,1,44.44,35.67
20110211,22:00,0,41.87,49.35
20110211,23:00,1,40.07,61.58
20110212,0:00,7,39.66,66.27
20110212,1:00,1,38.57,69.19
20110212,2:00,1,38.13,72.56
20110212,3:00,0,37.61,73.94
20110212,4:00,0,36.71,74.8
20110212,5:00,0,36.19,75.63
20110212,6:00,0,36.14,77.38
20110212,7:00,0,36.72,77.31
20110212,8:00,4,40.67,65.78
20110212,9:00,10,46.89,51.06
20110212,10:00,24,50.79,36.41
20110212,11:00,33,53.64,28.18
20110212,12:00,37,55.8,23.51
20110212,13:00,36,57.77,20.6
20110212,14:00,38,59.7,19.02
20110212,15:00,40,60.68,18.92
20110212,16:00,45,61.06,18.96
20110212,17:00,42,60.48,21.68
20110212,18:00,31,56.48,35.94
20110212,19:00,35,51.16,37.2
20110212,20:00,34,47.71,46.34
20110212,21:00,26,45.41,58.39
20110212,22:00,   NA,43.91,63.87
20110212,23:00,19,42.67,67.7
20110213,0:00,26,41.77,71.92
20110213,1:00,20,40.83,72.83
20110213,2:00,25,40.63,74.95
20110213,3:00,26,40.01,78.47
20110213,4:00,22,38.84,80.17
20110213,5:00,20,38.33,82.12
20110213,6:00,13,37.05,83.17
20110213,7:00,10,37.92,82.51
20110213,8:00,19,44.42,79.08
20110213,9:00,31,52.98,71.38
20110213,10:00,44,58.19,62.42
20110213,11:00,47,61.53,50.56
20110213,12:00,49,64.24,42.16
20110213,13:00,49,66.08,37.38
20110213,14:00,50,67.62,34.77
20110213,15:00,49,68.63,34.67
20110213,16:00,47,67.83,39.08
20110213,17:00,43,65.42,49.05
20110213,18:00,37,61.7,56.63
20110213,19:00,31,59.12,63.07
20110213,20:00,28,56.82,71.06
20110213,21:00,23,54.98,74.3
20110213,22:00,20,54.28,76.55
20110213,23:00,23,54.08,78.03
20110214,0:00,22,53.22,79.28
20110214,1:00,23,52.31,80.3
20110214,2:00,19,52.24,82.38
20110214,3:00,18,51.85,83.02
20110214,4:00,9,51.92,83.28
20110214,5:00,5,51.66,85.46
20110214,6:00,0,50.58,87.78
20110214,7:00,0,51.27,88.71
20110214,8:00,1,55.88,85.84
20110214,9:00,   NA,62.96,76.47
20110214,10:00,29,67.15,69.02
20110214,11:00,33,69.09,64.12
20110214,12:00,37,70.51,60.69
20110214,13:00,36,71.8,59.67
20110214,14:00,34,72.11,58.78
20110214,15:00,33,71.47,61.98
20110214,16:00,32,70.88,63.2
20110214,17:00,27,68.4,66.28
20110214,18:00,21,66.05,70.42
20110214,19:00,16,63.94,74.92
20110214,20:00,15,62.15,78.86
20110214,21:00,20,60.48,80.65
20110214,22:00,16,59.04,82.83
20110214,23:00,20,58.18,82.15
20110215,0:00,18,58.23,82.51
20110215,1:00,22,58.92,82.12
20110215,2:00,19,57.76,84.18
20110215,3:00,19,57.1,85.4
20110215,4:00,20,57.47,82.99
20110215,5:00,14,57.27,82.17
20110215,6:00,4,56.87,82.83
20110215,7:00,1,57.24,83.18
20110215,8:00,10,60.25,79.94
20110215,9:00,23,64.18,69.93
20110215,10:00,30,66.92,65.33
20110215,11:00,35,69.49,61.73
20110215,12:00,36,71.11,58.48
20110215,13:00,35,71.34,58.34
20110215,14:00,34,70.96,58.44
20110215,15:00,34,70.17,59.58
20110215,16:00,32,69.05,61.97
20110215,17:00,29,66.71,63.94
20110215,18:00,26,64.32,67.49
20110215,19:00,27,62.58,70.36
20110215,20:00,24,61.28,73.03
20110215,21:00,23,60.51,75.92
20110215,22:00,26,60.24,77.08
20110215,23:00,26,59.39,79.29
20110216,0:00,23,58.7,80.73
20110216,1:00,14,58.11,82.18
20110216,2:00,21,57.81,83.21
20110216,3:00,21,57.58,83.92
20110216,4:00,19,57.42,84.15
20110216,5:00,12,57.12,84.62
20110216,6:00,2,56.75,85.14
20110216,7:00,0,57.46,84.79
20110216,8:00,3,61.24,82.98
20110216,9:00,16,64.05,78.19
20110216,10:00,29,67.06,75.03
20110216,11:00,32,68.62,73.13
20110216,12:00,32,69.3,68.27
20110216,13:00,33,70.61,64.45
20110216,14:00,33,71.57,61.13
20110216,15:00,30,69.83,63.38
20110216,16:00,29,69.17,62.23
20110216,17:00,29,68.58,62.25
20110216,18:00,27,66.57,66.29
20110216,19:00,24,64.6,70.58
20110216,20:00,25,63.21,75.22
20110216,21:00,23,62.21,79.13
20110216,22:00,24,61.27,83.58
20110216,23:00,23,61.07,86.41
20110217,0:00,25,60.86,87.72
20110217,1:00,24,60.67,88.08
20110217,2:00,20,60.61,88.38
20110217,3:00,21,60.52,88.56
20110217,4:00,15,61.12,88.17
20110217,5:00,17,62.03,87.2
20110217,6:00,13,62.52,87.1
20110217,7:00,11,63.33,86.33
20110217,8:00,11,64.97,83.13
20110217,9:00,19,67.63,78.32
20110217,10:00,24,69.88,72.83
20110217,11:00,26,71.12,71.34
20110217,12:00,28,72.64,67.92
20110217,13:00,29,73.83,64.98
20110217,14:00,28,74.07,64.28
20110217,15:00,27,73.38,67.33
20110217,16:00,24,72.03,68.58
20110217,17:00,22,70.46,71.05
20110217,18:00,20,68.51,73.71
20110217,19:00,22,67.51,77.08
20110217,20:00,23,66.78,79.91
20110217,21:00,20,65.97,81.91
20110217,22:00,20,65.16,84.08
20110217,23:00,21,64.89,85.11
20110218,0:00,20,64.78,84.66
20110218,1:00,21,64.21,85.37
20110218,2:00,14,64.17,86.53
20110218,3:00,19,64.04,85.55
20110218,4:00,20,63.88,86.77
20110218,5:00,8,62.97,88.51
20110218,6:00,5,63.09,87.66
20110218,7:00,3,62.51,88.6
20110218,8:00,8,62.92,89.03
20110218,9:00,17,67.26,83.02
20110218,10:00,27,71.41,68.75
20110218,11:00,33,73.5,61.59
20110218,12:00,35,75.3,56.03
20110218,13:00,37,76.31,54.02
20110218,14:00,35,76.65,51.85
20110218,15:00,34,76.65,57.8
20110218,16:00,31,75.03,64.53
20110218,17:00,28,71.51,72.54
20110218,18:00,16,66.36,82.54
20110218,19:00,7,63.03,88.71
20110218,20:00,13,61.48,89.65
20110218,21:00,10,60.78,90.16
20110218,22:00,13,60.56,90.38
20110218,23:00,15,59.89,90.46
20110219,0:00,14,59.04,90.63
20110219,1:00,16,59.42,90.82
20110219,2:00,19,60.33,91.07
20110219,3:00,20,60.59,91.38
20110219,4:00,17,60.91,91.69
20110219,5:00,16,61.14,91.82
20110219,6:00,14,61.47,91.83
20110219,7:00,7,62.23,91.9
20110219,8:00,1,62.86,92
20110219,9:00,6,64.29,91.99
20110219,10:00,15,66.99,88.2
20110219,11:00,23,69.41,79.33
20110219,12:00,26,71.78,74.74
20110219,13:00,26,72.29,73.02
20110219,14:00,25,73.21,70.77
20110219,15:00,26,74.44,68.56
20110219,16:00,25,74.15,67.18
20110219,17:00,22,72.5,69.73
20110219,18:00,20,69.92,75.88
20110219,19:00,20,67.35,79.68
20110219,20:00,18,65.1,85.32
20110219,21:00,17,63.32,87.78
20110219,22:00,   NA,62.9,87.22
20110219,23:00,   NA,63.05,87.28
20110220,0:00,20,64.23,87.31
20110220,1:00,22,64.39,86.53
20110220,2:00,21,63.95,86.56
20110220,3:00,23,65.04,84.24
20110220,4:00,25,65.34,84.03
20110220,5:00,26,65.05,84.78
20110220,6:00,25,64.53,84.55
20110220,7:00,21,64.45,85
20110220,8:00,22,65.58,83.11
20110220,9:00,26,67.22,80.25
20110220,10:00,29,69.39,74.57
20110220,11:00,30,71.72,68.78
20110220,12:00,31,73.82,63.54
20110220,13:00,30,74.72,62.35
20110220,14:00,29,74.53,61.35
20110220,15:00,29,74.17,64.22
20110220,16:00,28,72.25,66.33
20110220,17:00,27,70.86,67.47
20110220,18:00,25,68.72,73.02
20110220,19:00,24,66.41,78.56
20110220,20:00,24,65.65,81.58
20110220,21:00,24,65.85,82.73
20110220,22:00,27,66.67,82.8
20110220,23:00,28,67.04,82.23
20110221,0:00,29,67.13,82.17
20110221,1:00,28,66.68,82.53
20110221,2:00,26,66.33,83.54
20110221,3:00,24,65.79,84.47
20110221,4:00,23,65.88,84.83
20110221,5:00,21,65.8,84.69
20110221,6:00,16,65.22,85.47
20110221,7:00,14,66.03,84.51
20110221,8:00,19,67.77,82.98
20110221,9:00,25,69.82,76.75
20110221,10:00,   NA,72.62,67.72
20110221,11:00,26,73.97,62.91
20110221,12:00,28,75.32,60.98
20110221,13:00,29,76.79,59.07
20110221,14:00,28,78.08,57.06
20110221,15:00,27,77.68,57.15
20110221,16:00,23,76.7,61.88
20110221,17:00,21,74.39,67.95
20110221,18:00,19,72.38,72.28
20110221,19:00,18,71.14,76.67
20110221,20:00,19,70.38,80.24
20110221,21:00,19,69.56,83.08
20110221,22:00,19,69.06,84.06
20110221,23:00,20,68.72,86.08
20110222,0:00,19,68.32,87
20110222,1:00,18,68.15,87.03
20110222,2:00,18,68.08,87.3
20110222,3:00,16,67.84,88.18
20110222,4:00,9,63.44,89.58
20110222,5:00,7,61.9,90.31
20110222,6:00,4,61.74,90.22
20110222,7:00,4,61.62,82.88
20110222,8:00,7,61.66,80.18
20110222,9:00,10,62.41,77.92
20110222,10:00,12,63.77,74.19
20110222,11:00,14,66.68,69.98
20110222,12:00,20,70.32,68.96
20110222,13:00,27,72.32,70.65
20110222,14:00,35,74.26,65.46
20110222,15:00,33,75.71,60.37
20110222,16:00,28,75.37,58.88
20110222,17:00,21,73.42,64.76
20110222,18:00,17,70.25,71.74
20110222,19:00,15,68.43,78.91
20110222,20:00,17,67.66,83.2
20110222,21:00,14,66.62,84.68
20110222,22:00,19,64.95,82.47
20110222,23:00,15,65,82.18
20110223,0:00,16,65.65,85.71
20110223,1:00,20,65.83,89.27
20110223,2:00,22,66.24,89.36
20110223,3:00,21,66.45,87.38
20110223,4:00,19,66.51,86.87
20110223,5:00,13,66.33,88.82
20110223,6:00,8,66.31,90.27
20110223,7:00,6,67.03,89.37
20110223,8:00,6,67.88,87.58
20110223,9:00,11,69.54,81.72
20110223,10:00,14,70.36,81
20110223,11:00,16,73.18,74.94
20110223,12:00,21,76.47,66.53
20110223,13:00,22,78.74,59.84
20110223,14:00,22,79.07,59.75
20110223,15:00,20,78.16,61.12
20110223,16:00,19,76.24,68.67
20110223,17:00,17,73.31,77.43
20110223,18:00,16,71.17,82.52
20110223,19:00,18,70.06,85.83
20110223,20:00,17,69.45,87.24
20110223,21:00,16,69.53,86.67
20110223,22:00,19,68.89,87.19
20110223,23:00,17,68.42,88.82
20110224,0:00,15,68.62,86.02
20110224,1:00,15,68.43,86.43
20110224,2:00,16,68.5,85.75
20110224,3:00,15,68.7,84.51
20110224,4:00,15,68.96,83.09
20110224,5:00,14,69.17,81.19
20110224,6:00,15,69.17,80.78
20110224,7:00,12,69.26,81.57
20110224,8:00,13,70.46,79.17
20110224,9:00,17,72.21,76.59
20110224,10:00,19,74.02,70.52
20110224,11:00,19,75.51,68.48
20110224,12:00,22,77.31,67.04
20110224,13:00,21,77.47,66.55
20110224,14:00,20,76.72,67.88
20110224,15:00,17,74.9,74.55
20110224,16:00,15,74.14,78.49
20110224,17:00,14,74.7,76.08
20110224,18:00,11,74.45,75.22
20110224,19:00,10,72.79,78.34
20110224,20:00,9,71.08,81.81
20110224,21:00,9,69.56,85.23
20110224,22:00,10,69.12,86.84
20110224,23:00,11,69.19,87.17
20110225,0:00,12,68.83,87.21
20110225,1:00,11,67.23,87.14
20110225,2:00,9,65.58,88.78
20110225,3:00,12,63.99,88.37
20110225,4:00,8,62.43,80.78
20110225,5:00,7,60.67,70.73
20110225,6:00,6,58.55,69.19
20110225,7:00,7,56.69,69.12
20110225,8:00,   NA,57.03,66.26
20110225,9:00,   NA,59.58,60.74
20110225,10:00,   NA,62.07,55.12
20110225,11:00,   NA,65.73,51.21
20110225,12:00,27,69.17,42.94
20110225,13:00,36,71.77,37.45
20110225,14:00,41,73.71,36.25
20110225,15:00,47,74.84,33.08
20110225,16:00,51,75.77,31.91
20110225,17:00,52,75.68,33.02
20110225,18:00,33,73.29,35.22
20110225,19:00,13,69.98,43.42
20110225,20:00,9,68,50.66
20110225,21:00,9,65.3,56.97
20110225,22:00,5,63.69,67.79
20110225,23:00,0,61.58,79.16
20110226,0:00,0,60.45,84.58
20110226,1:00,19,58.11,87.78
20110226,2:00,33,57.99,85.24
20110226,3:00,32,57.33,86.29
20110226,4:00,27,57.88,88.09
20110226,5:00,24,59.6,86.91
20110226,6:00,16,61.63,84.91
20110226,7:00,16,63.32,84.69
20110226,8:00,9,65.02,84.75
20110226,9:00,10,67.36,83.01
20110226,10:00,18,70.24,79.36
20110226,11:00,19,71.94,76.53
20110226,12:00,20,72.12,76.97
20110226,13:00,19,72.2,76.92
20110226,14:00,20,73.26,74.6
20110226,15:00,22,74.29,72.8
20110226,16:00,20,73.53,72.72
20110226,17:00,20,72.44,73.45
20110226,18:00,18,70.19,79.17
20110226,19:00,14,68.53,86.66
20110226,20:00,13,67.22,86.08
20110226,21:00,17,68.51,85.73
20110226,22:00,   NA,68.97,84.79
20110226,23:00,16,68.21,85.92
20110227,0:00,14,67.86,89.31
20110227,1:00,17,68.99,87.08
20110227,2:00,17,69.92,85.25
20110227,3:00,19,70.46,84.42
20110227,4:00,18,70.14,83.13
20110227,5:00,17,70.27,82.15
20110227,6:00,17,70.1,82.71
20110227,7:00,15,69.66,82.99
20110227,8:00,14,70.03,82.17
20110227,9:00,17,72.13,76.34
20110227,10:00,19,76.09,68.97
20110227,11:00,19,77.47,67.62
20110227,12:00,20,78.17,66.75
20110227,13:00,22,77.72,65.7
20110227,14:00,23,79.17,63.85
20110227,15:00,22,77.87,66.48
20110227,16:00,21,76.36,69.51
20110227,17:00,19,74.49,73.32
20110227,18:00,19,73.87,74.4
20110227,19:00,18,73.16,77.67
20110227,20:00,18,72.87,80.69
20110227,21:00,17,72.44,81.5
20110227,22:00,16,72.22,81.25
20110227,23:00,16,72.1,79.73
20110228,0:00,17,71.85,79.37
20110228,1:00,18,71.79,79.33
20110228,2:00,17,71.53,79.85
20110228,3:00,17,72.07,79.17
20110228,4:00,15,72.45,77.42
20110228,5:00,14,72.19,71.53
20110228,6:00,14,71.16,39.98
20110228,7:00,13,70.68,38.68
20110228,8:00,22,70.33,31.86
20110228,9:00,30,70.42,23.86
20110228,10:00,35,70.84,21.41
20110228,11:00,38,71.88,19.99
20110228,12:00,   NA,73.7,19.3
20110228,13:00,40,75.22,19.04
20110228,14:00,40,75.72,19.46
20110228,15:00,37,74.79,23.13
20110228,16:00,35,72.53,27.53
20110228,17:00,35,69.75,33.52
20110228,18:00,26,66.85,37.85
20110228,19:00,27,64.13,44.85
20110228,20:00,27,61.88,49.48
20110228,21:00,27,60.02,53.61
20110228,22:00,26,58.31,56.42
20110228,23:00,25,56.77,58.68
20110301,0:00,23,55.47,61.11
20110301,1:00,21,54.21,63.53
20110301,2:00,22,53.08,65.6
20110301,3:00,20,52.11,68.93
20110301,4:00,18,51.19,69.96
20110301,5:00,8,50.58,72.12
20110301,6:00,2,49.87,73.57
20110301,7:00,6,49.62,73.16
20110301,8:00,16,51.63,68.9
20110301,9:00,19,54.62,61.4
20110301,10:00,24,58.78,50.25
20110301,11:00,29,63.23,39.9
20110301,12:00,33,66.6,33.27
20110301,13:00,42,69.17,29.83
20110301,14:00,44,71.03,25.32
20110301,15:00,46,72.19,23.12
20110301,16:00,44,72.83,22.3
20110301,17:00,47,72.53,21.48
20110301,18:00,36,71.53,23.62
20110301,19:00,17,67.87,27.12
20110301,20:00,5,65.81,28.88
20110301,21:00,1,63.34,32.96
20110301,22:00,3,60.99,39.61
20110301,23:00,1,59.65,46.63
20110302,0:00,1,58.33,50.57
20110302,1:00,0,55.52,51.39
20110302,2:00,0,54.66,58.17
20110302,3:00,0,53.87,63.89
20110302,4:00,0,53.02,63.22
20110302,5:00,0,52.12,63.81
20110302,6:00,0,51.93,60.25
20110302,7:00,1,52.53,59.25
20110302,8:00,3,55.88,53.43
20110302,9:00,11,60.62,46.73
20110302,10:00,29,65.92,40.67
20110302,11:00,59,70.08,32.38
20110302,12:00,61,71.68,26.72
20110302,13:00,64,72.17,28.02
20110302,14:00,64,72.98,29.27
20110302,15:00,53,72.67,31.9
20110302,16:00,46,71.54,35.49
20110302,17:00,43,69.58,37.22
20110302,18:00,46,66.81,41.7
20110302,19:00,37,64.24,45.93
20110302,20:00,22,62.62,47.54
20110302,21:00,22,61.13,52.56
20110302,22:00,21,59.75,58.13
20110302,23:00,18,58.32,66.89
20110303,0:00,17,57.63,74.8
20110303,1:00,23,56.62,78.61
20110303,2:00,20,55.56,80.58
20110303,3:00,26,54.9,84.07
20110303,4:00,27,54.51,86.89
20110303,5:00,15,53.27,87.92
20110303,6:00,1,53.92,88.15
20110303,7:00,0,55.27,88.13
20110303,8:00,4,55.79,90.14
20110303,9:00,11,62.04,83.08
20110303,10:00,   NA,66.58,74.21
20110303,11:00,   NA,68.81,68.97
20110303,12:00,42,70.62,65.86
20110303,13:00,42,71.03,64.94
20110303,14:00,42,71.93,64.62
20110303,15:00,40,72.12,64.33
20110303,16:00,37,70.76,67.98
20110303,17:00,34,68.38,73.56
20110303,18:00,29,66.73,76.72
20110303,19:00,28,66.31,79.04
20110303,20:00,33,66,80.1
20110303,21:00,28,65.64,79.85
20110303,22:00,25,65.01,80.74
20110303,23:00,27,64.03,83.73
20110304,0:00,29,63.45,85.4
20110304,1:00,28,64.58,86.06
20110304,2:00,32,65.08,88.56
20110304,3:00,32,65.22,88.92
20110304,4:00,32,64.89,89.01
20110304,5:00,27,65.09,89.51
20110304,6:00,18,65.49,88.12
20110304,7:00,14,65.77,87.37
20110304,8:00,18,66.82,83.44
20110304,9:00,24,68.52,78.63
20110304,10:00,30,71.67,69.04
20110304,11:00,33,73.59,62.29
20110304,12:00,33,75.44,58.58
20110304,13:00,32,75.65,54.66
20110304,14:00,34,75.37,56.26
20110304,15:00,33,75.52,56.96
20110304,16:00,30,74.64,57.68
20110304,17:00,25,72.04,65.45
20110304,18:00,26,70.11,69.41
20110304,19:00,21,68.76,72.1
20110304,20:00,16,67.48,75.51
20110304,21:00,19,67.42,76
20110304,22:00,21,67.26,79.67
20110304,23:00,17,66.47,82.91
20110305,0:00,14,66.44,84.94
20110305,1:00,11,66.24,85.77
20110305,2:00,7,66.87,87.17
20110305,3:00,4,67.04,88.67
20110305,4:00,0,66.75,89.47
20110305,5:00,1,66.33,89.78
20110305,6:00,1,66.16,89.71
20110305,7:00,2,65.92,89.37
20110305,8:00,11,64.72,85.29
20110305,9:00,10,57.38,79.65
20110305,10:00,14,53.77,          NA
20110305,11:00,14,52.47,70.53
20110305,12:00,17,52.5,66.1
20110305,13:00,21,52.56,65.86
20110305,14:00,32,56.74,58.2
20110305,15:00,36,59.59,52.77
20110305,16:00,33,57.87,54.93
20110305,17:00,29,56.68,55.94
20110305,18:00,27,55.99,56.92
20110305,19:00,30,54.79,56.71
20110305,20:00,27,53.76,58.16
20110305,21:00,24,53.08,58.25
20110305,22:00,   NA,51.99,58.36
20110305,23:00,19,50.87,59.59
20110306,0:00,25,49.94,58.1
